11,000
2,000
2,000
2,000
2,000
2,000
13,000
7,000
7,000
9,000
6,500
1,900
2,900
2,900
9,000
4,500
4,500
11,000
11,000
8,900
8,900
3,000
3,000
2,000
1,900
13,000
5,500
5,000
2,900
9,900
9,900
3,500
3,900
7,100
3,600
6,300
5,900
21,800
8,900
3,900
3,600
2,300
2,000
1,600
3,200
3,200
6,900
2,900
3,600
9,500
8,900
4,800
8,900
4,000
6,900
2,500
8,200
7,700
8,200
5,900
9,900
11,800
9,300
