2,000
2,000
2,000
3,500
9,900
9,900
9,900
1,000
1,000
3,500
1,000
3,500
3,500
9,900
9,900
3,500
3,500
1,500
1,500
1,500
1,500
1,500
1,000
1,000
1,200
1,800
1,500
1,500
3,500
9,900
1,500
1,500
3,500
1,500
1,800
1,500
1,800
3,500
1,500
2,000
9,900
3,500
1,200
1,500
1,000
3,500
9,900
1,500
1,500
2,000
9,900
1,500
9,900
2,500
3,500
1,500
1,500
2,500
1,500
1,500
1,500
1,000
1,800
2,500
1,500
2,500
2,500
2,500
1,500
1,800
2,500
1,800
